SIGNIFICANT_POINT_ID,CODE_FIR,CODE_IN_AIRWAY,CODE_ID,CODE_CHANNEL,TXT_NAME,CODE_TYPE,GEO_LAT_ACCURACY,GEO_LONG_ACCURACY,VAL_FREQ,UOM_FREQ,VAL_MAG_VAR,VAL_ELEV,UOM_DIST_VER,TXT_RMK,IS_REP_ATC,IS_PBN,PURPOSE,ROUTE_RESTRICT,IS_TRANS_POINT,IS_BORDER_POINT,SERVICED_AIRPORT,IS_MODIFIED,
66f77265-cb77-4daa-ba39-5f16aea117ab,北京情报区,Y,LQL,CH37X,临汾,VOR/DME,N360916,E1113811,110.0,MHz,-4.8,503,M,,Y,N,AE,N,N,N,ZBLF,N,
48a22845-729e-4485-9ad5-42a72e91df8b,乌鲁木齐情报区,Y,YUF,CH70X,于田,VOR/DME,N364821,E0814512,112.3,MHz,2.29,1455,M,,Y,N,AE,N,N,N,ZWYT,N,
b335030a-654d-40b4-a535-8bdc4eecb91d,广州情报区,Y,DYY,CH94Y,岳阳,VOR/DME,N292033,E1131654,114.75,MHz,-3.97,110,M,,Y,N,AE,N,N,N,ZGYY,N,
90189d83-d5f9-4389-820b-8f8278183764,北京情报区,Y,SLL,CH91X,吕梁,VOR/DME,N374132,E1110815,114.4,MHz,-4.7,1186,M,,Y,N,AE,N,N,N,ZBLL,N,
e1e9e509-d2fd-4e5c-aa23-920a5c060f37,沈阳情报区,Y,FYJ,CH74X,抚远,VOR/DME,N481056,E1342008,112.7,MHz,-11.99,64,M,,Y,N,AE,N,N,N,ZYFY,N,
4fc8bd45-9257-4290-ae5e-2e33042c9a9e,兰州情报区,Y,GJC,CH94X,金昌,VOR/DME,N383326,E1021926,114.7,MHz,-1.96,1450,M,,Y,N,AE,N,N,N,ZLJC,N,
d5e84e11-d489-4546-90a3-86c5ac5dbcc2,三亚情报区,Y,DSA,CH76X,永兴,VOR/DME,N165003,E1122032,112.9,MHz,-1.65,28,M,,Y,N,AE,N,N,N,ZJYX,N,
70aa4c3d-48bb-4f78-8337-b35b365a2c4e,昆明情报区,Y,BMS,CH83X,八面山,VOR/DME,N293542,E1084314,113.6,MHz,-2.95,1713,M,,Y,N,AE,N,N,N,ZUQJ,N,
0e491a8a-0fcb-43c2-9c8f-4883aeb3eb49,兰州情报区,Y,DLH,CH100X,德令哈,VOR/DME,N370756,E0971746,115.3,MHz,-0.52,2860,M,,Y,N,AE,N,N,N,ZLDL,N,
3c851c0b-ff1d-44a4-9a80-1ff3f2250f63,上海情报区,Y,WFG,CH113X,潍坊,VOR/DME,N363844,E1190718,116.6,MHz,-7.45,44,M,,Y,N,AE,N,N,N,ZSWF,N,
613e6ec9-f0ad-41e4-8be4-9da61dcccaa3,乌鲁木齐情报区,Y,LUA,CH108X,阿拉尔,VOR/DME,N402523,E0811418,116.1,MHz,3.72,1027,M,,Y,N,AE,N,N,N,ZWAL,N,
a5c9c152-ad98-4aa2-afd0-dd0ba6eb077a,乌鲁木齐情报区,Y,HTB,CH70X,呼图壁,VOR/DME,N441537,E0865413,112.3,MHz,2.7,476,M,,Y,N,AE,N,N,N,ZWWW,N,
034c9159-0a72-4ce9-a813-b247db1109a2,北京情报区,Y,PEK,CH94X,官庄,VOR/DME,N400258,E1164402,114.7,MHz,-7.55,62,M,195°径向线顺时针方向至285°径向线之间不可用。,Y,N,AE,N,N,N,ZBAA,N,
92851481-84fb-4443-871c-fb37d1b4afe0,昆明情报区,Y,DCH,CH80X,邦达,VOR/DME,N303124,E0970824,113.3,MHz,-0.54,4322,M,VOR/DME：005°径向线顺时针方向至100°径向线之间、180°径向线顺时针方向至300°径向线之间、003°径向线距台22NM以外、097°径向线距台22NM以外、258°径向线距台8NM以外、圆弧进近程序097°径向线顺时针至102°径向线之间不提供使用。,Y,N,AE,N,N,N,ZUBD,N,
42efc741-7e4a-499e-9698-6cce0d28584a,广州情报区,Y,LKC,CH79X,龙鼓洲,VOR/DME,N222242,E1135300,113.2,MHz,-2.93,,,,Y,N,E,N,N,N,,Y,
92cdb60b-e8a6-467d-a29b-99e73a894fcf,上海情报区,Y,NJL,CH83X,禄口,VOR/DME,N314521,E1185315,113.6,MHz,-6.19,24,M,,Y,N,AE,N,N,N,ZSNJ,N,
9ce6e636-efbb-4476-8245-8934c67d3b2c,昆明情报区,Y,KHP,CH81X,黄平,VOR/DME,N265819,E1075936,113.4,MHz,-2.93,943,M,,Y,N,AE,N,N,N,ZUKJ,N,
539a8d1f-f7d2-410f-bc1c-b8ea975c6197,昆明情报区,Y,WZH,CH29X,万州,VOR/DME,N304821,E1082544,109.2,MHz,-2.98,583,M,VOR：281°、286°径向线初始进近程序距台10NM以外不可用。,Y,N,AE,N,N,N,ZUWX,N,
53539042-a9fa-48ad-89fa-bc2d8c10ba45,兰州情报区,Y,GRM,CH70X,格尔木,VOR/DME,N362359,E0944442,112.3,MHz,0.08,2845,M,,Y,N,AE,N,N,N,ZLGM,N,
bcd6a887-e461-41c1-addc-0071480d7cf4,上海情报区,Y,VMB,CH86X,无锡,VOR/DME,N314430,E1201125,113.9,MHz,-5.97,38,M,,Y,N,AE,N,N,N,ZSWX,N,
4cdd6942-5a24-48ae-be3a-a9b302a84571,广州情报区,Y,WXJ,CH100X,梧州,VOR/DME,N232248,E1110439,115.3,MHz,-2.56,75,M,,Y,N,AE,N,N,N,ZGWZ,N,
1f7397f0-1a18-4488-85a9-7e960c13cf69,上海情报区,Y,TOS,CH73X,铜山,VOR/DME,N340540,E1171150,112.6,MHz,-5.91,,,,Y,N,E,N,N,N,,N,
bc287e18-5c44-4760-ab7d-6a2e9fe50905,广州情报区,Y,LIN,CH122X,临澧,VOR/DME,N292118,E1113850,117.5,MHz,-4.09,108,M,,Y,N,E,N,N,N,,N,
a4616d57-862c-451b-aa97-933e09a32067,武汉情报区,Y,DHB,CH91Y,荷苞湖,VOR/DME,N304148,E1135821,114.45,MHz,-4.77,100,M,,Y,N,AE,N,N,N,ZHHH/ZHEC,N,
48b131e6-32e1-456b-bd3c-5e48d5e1c157,上海情报区,Y,JTN,CH33X,九亭,VOR/DME,N310721,E1212026,109.6,MHz,-5.91,28,M,,Y,N,AE,N,N,N,ZSSS,N,
1f6f31ec-01b6-4fcc-b29a-2b6c00e7d024,乌鲁木齐情报区,Y,KHG,CH104X,喀什,VOR/DME,N393240,E0760117,115.7,MHz,4.2,1401,M,,Y,N,AE,N,N,N,ZWSH,N,
b2b1e917-51f7-441c-affe-828f550dd0ec,上海情报区,N,SHA,CH119X,虹桥,VOR/DME,N311319,E1212006,117.20,MHz,-5.93,16,M,,N,N,AE,N,N,N,ZSSS,N,
be5c474d-3186-42b7-8ffb-7cb9e32b10e6,乌鲁木齐情报区,Y,YNN,CH76X,伊宁,VOR/DME,N435729,E0811944,112.9,MHz,4.39,681,M,,Y,N,AE,N,N,N,ZWYN,N,
317626b3-4fa5-44d1-ac5e-0b8b63aa5484,昆明情报区,Y,BSD,CH100X,保山,VOR/DME,N250326,E0991016,115.3,MHz,-0.84,1671,M,VOR/DME：245°径向线顺时针方向至320°径向线之间不可用；DME：222°径向线航路程序距台30NM以外不可用。,Y,N,AE,N,N,N,ZPBS,N,
975cc712-604b-4995-9108-0b3e8e68b6cb,北京情报区,Y,HDH,CH99X,邯郸,VOR/DME,N363136,E1142518,115.2,MHz,-5.53,82,M,,Y,N,AE,N,N,N,ZBHD,N,
92429a56-d078-49b2-b75e-b04b4daf3e49,乌鲁木齐情报区,Y,ZSU,CH96X,昭苏,VOR/DME,N430441,E0811140,114.9,MHz,4.31,1752,M,受国境限制，242°顺时针至335°方位之间不提供使用。,Y,N,AE,N,N,N,ZWZS,N,
823a3f9e-0e5e-4540-805b-f761679293b3,沈阳情报区,Y,DBC,CH91X,白城,VOR/DME,N452934,E1225933,114.4,MHz,-10.31,156,M,295°径向线顺时针方向至025°径向线之间不可用。,Y,N,AE,N,N,N,ZYBA,N,
111ad1e7-bc13-4634-a94f-259ae6e9b1f2,沈阳情报区,Y,MHN,CH58X,漠河,VOR/DME,N525456,E1222512,112.1,MHz,-12.6,563,M,,Y,N,AE,N,N,N,ZYMH,N,
319f6ac1-2e0e-40ee-a91e-6dcc2eb4f23b,沈阳情报区,Y,MSN,CH78X,锦州湾,VOR/DME,N405458,E1211540,113.1,MHz,-8.73,15,M,,Y,N,AE,N,N,N,ZYJZ,N,
9e7886e4-77a2-46b0-a718-e4d6ff0f5f32,上海情报区,Y,XUZ,CH90X,徐州,VOR/DME,N340339,E1173256,114.3,MHz,-6.47,6,M,,Y,N,AE,N,N,N,ZSXZ,N,
f12cd4f3-8119-4d60-828b-2bb12962fe6a,乌鲁木齐情报区,Y,DRQ,CH84X,若羌,VOR/DME,N385732,E0875917,113.7,MHz,1.45,904,M,,Y,N,AE,N,N,N,ZWRQ,N,
a9ec309c-442f-4a09-9362-4bccc2dc8ddf,上海情报区,Y,KDB,CH118Y,大安,VOR/DME,N353837,E1164302,117.15,MHz,-6.36,57,M,,Y,N,AE,N,N,N,ZSJG,N,
b98c55e4-da63-4e11-8dc9-c1e720cc8174,兰州情报区,Y,SHX,CH72X,商县,VOR/DME,N335232,E1095600,112.5,MHz,-4.33,756,M,VOR/DME：063°径向线距台19NM以外不可用；VOR：300°径向线顺时针方向至070°径向线之间(063°径向线除外)不可用；DME：320°径向线顺时针方向至060°径向线之间不可用。,Y,N,AE,N,N,N,ZLXY,N,
73f7ab00-4bcf-4025-93fb-ea591f2e9670,昆明情报区,Y,KDJ,CH71X,康定,VOR/DME,N300836,E1014359,112.4,MHz,-1.98,4247,M,040°径向线顺时针方向至115°径向线之间不可用。,Y,N,AE,N,N,N,ZUKD,N,
d40a3bf1-b62a-45f5-a2bd-2236115ee449,昆明情报区,Y,ASH,CH117X,安顺,VOR/DME,N261551,E1055248,117.0,MHz,-1.95,1471,M,,Y,N,AE,N,N,N,ZUAS,N,
62a6261c-fa6c-49e1-a73f-2e1bd1d3843e,昆明情报区,Y,BZF,CH114Y,巴中,VOR/DME,N314453,E1064033,116.75,MHz,-2.5,603,M,,Y,N,AE,N,N,N,ZUBZ,N,
e2b75a66-5480-4f47-bd0d-7eadcf26e2ef,昆明情报区,Y,GBJ,CH72X,毕节,VOR/DME,N271549,E1052738,112.5,MHz,-1.93,1471,M,,Y,N,AE,N,N,N,ZUBJ,N,
028af855-4f16-4ced-a06b-91f9bf64a546,上海情报区,Y,JGS,CH19X,井冈山,VOR/DME,N265115,E1144249,108.2,MHz,-4.26,87,M,,Y,N,AE,N,N,N,ZSGS,N,
71cb45a8-2c83-48b5-a0a2-53ef983406c7,武汉情报区,Y,FYG,CH76X,阜阳,VOR/DME,N325255,E1154354,112.9,MHz,-5.14,42,M,,Y,N,AE,N,N,N,ZSFY,N,
d0066e1c-c9fb-49a9-bce7-35dc609e7929,昆明情报区,Y,ZHD,CH120X,迪庆,VOR/DME,N274721,E0994036,117.3,MHz,-1.54,3285,M,200°径向线顺时针方向至305°径向线之间不可用。,Y,N,AE,N,N,N,ZPDQ,N,
84cc1655-72be-4aa3-96df-441f18468bf9,昆明情报区,Y,JHG,CH72X,橄榄坝,VOR/DME,N215142,E1005608,112.5,MHz,-1.36,553,M,VOR/DME：100°径向线顺时针方向至250°径向线之间(208°径向线除外)不可用；DME：021°径向线距台28NM以外、339°径向线距台27-29NM之间不可用。,Y,N,AE,N,N,N,ZPJH,N,
39e20b27-a07f-4141-ace7-4c06906e7d39,广州情报区,Y,HUY,CH57X,花垣,VOR/DME,N283442,E1092704,112.0,MHz,-2.97,,,010°径向线顺时针方向至030°径向线之间不可用。,Y,N,E,N,N,N,,N,
8ac23c3b-f964-4c68-b5b6-b3aadfeb3e44,昆明情报区,Y,DJY,CH97X,金垭,VOR/DME,N310246,E1072552,115.0,MHz,-2.93,428,M,,Y,N,AE,N,N,N,ZUDA,N,
131f60b6-bc4c-46da-9053-a3741c087e0a,沈阳情报区,Y,SRT,CH19X,大庆,VOR/DME,N464619,E1250734,108.2,MHz,-11,158,M,,Y,N,AE,N,N,N,ZYDQ,N,
73a533dc-6941-4c36-bc83-8c5982171b13,北京情报区,Y,SWG,CH59X,朔州,VOR/DME,N391534,E1123943,112.2,MHz,-6.16,1054,M,VOR:245°径向线进近程序距台0.2NM以内不可用。,Y,N,AE,N,N,N,ZBSG,N,
f1609e4e-a9c5-4759-9513-248bf81eb1fa,沈阳情报区,Y,CBS,CH80X,长白山,VOR/DME,N420516,E1273616,113.3,MHz,-10.28,875,M,077°径向线顺时针方向至160°径向线之间不可用。,Y,N,AE,N,N,N,ZYBS,N,
33280877-da3b-4607-800f-4991b42f9e71,兰州情报区,Y,HTG,CH76X,花土沟,VOR/DME,N381040,E0905131,112.9,MHz,1.25,2918,M,,Y,N,AE,N,N,N,ZLHX,N,
69a9b9c7-c83c-4980-ae9e-fc3125b53efc,,Y,TD,CH108X,TUNGLUNG,VOR/DME,N221500,E1141724,116.1,MHz,-3,,,,Y,N,E,N,N,N,,N,
07e1f314-137c-490f-9cc3-201ca1597229,,Y,CH,CH70X,CHEUNGCHAU,VOR/DME,N221312,E1140148,112.3,MHz,-2.94,,,,Y,N,E,N,N,N,,N,
800637fe-0dc2-4807-91bb-761c2d0bdb8b,上海情报区,Y,DRZ,CH82X,日照,VOR/DME,N352507,E1191758,113.5,MHz,-6.69,14,M,,Y,N,AE,N,N,N,ZSRZ,N,
a8ebe921-d50d-46e3-bc26-4452734c11d4,乌鲁木齐情报区,Y,TMS,CH74X,图木舒克,VOR/DME,N395208,E0791326,112.7,MHz,3.38,1099,M,,Y,N,AE,N,N,N,ZWTS,N,
66e08dc9-7732-4cff-8411-81a3450107aa,沈阳情报区,Y,DWL,CH94X,五大连池,VOR/DME,N482600,E1260542,114.7,MHz,-11.82,307,M,,Y,N,AE,N,N,N,ZYDU,N,
d22e73ec-9f42-47c0-b4f9-0fee5266710d,广州情报区,Y,LIU,CH120X,柳州,VOR/DME,N241206,E1092332,117.3,MHz,-2.33,107,M,,Y,N,AE,N,N,N,ZGZH,N,
2e70375a-edcc-4330-8232-eaf4f641a385,沈阳情报区,Y,XKH,CH23X,鸡西,VOR/DME,N451726,E1311130,108.6,MHz,-11.25,231,M,,Y,N,AE,N,N,N,ZYJX,N,
4ea96831-657c-411c-b7d5-c12b232e6684,北京情报区,Y,BAV,CH120X,包头,VOR/DME,N403329,E1095948,117.3,MHz,-5.86,1019,M,,Y,N,AE,N,N,N,ZBOW,N,
0ce607e8-d340-4c68-ba53-dda14abb52ad,乌鲁木齐情报区,Y,PTG,CH86X,吐鲁番,VOR/DME,N430152,E0890759,113.9,MHz,1.86,274,M,,Y,N,AE,N,N,N,ZWTL,N,
9939f99e-39d0-495d-a3f6-8422438c7706,上海情报区,Y,TXN,CH108X,黄山,VOR/DME,N294415,E1181516,116.1,MHz,-5.18,141,M,011°径向线方向距台37-49.5NM之间进离场程序不可用。,Y,N,AE,N,N,N,ZSTX,N,
9997a8c1-c1a9-48df-b9ed-f4900d0c22fd,广州情报区,Y,DYL,CH94Y,玉林,VOR/DME,N222444,E1100616,114.75,MHz,-2.25,151,M,,Y,N,AE,N,N,N,ZGYL,N,
be2fdef4-9a95-4e52-ada1-2415967f5dda,沈阳情报区,Y,DHJ,CH86X,建三江,VOR/DME,N470734,E1323802,113.9,MHz,-12.29,66,M,,Y,N,AE,N,N,N,ZYJS,N,
e5668aca-43b8-4635-824e-12eab9b9eeb6,武汉情报区,Y,MOU,CH96Y,回龙山,VOR/DME,N303639,E1145923,114.95,MHz,-4.32,112,M,,Y,N,AE,N,N,N,ZHEC,N,
93ea13f3-8c3d-45a1-8ae8-bfb1144e4d9a,广州情报区,Y,WUQ,CH109Y,吴川,VOR/DME,N212924,E1104158,116.25,MHz,-2.58,41,M,,Y,N,AE,N,N,N,ZGZJ,N,
f0fa3a4e-60bb-4e6e-90c7-da2d825de559,昆明情报区,Y,WSH,CH103X,普者黑,VOR/DME,N233313,E1041915,115.6,MHz,-1.92,1602,M,,Y,N,AE,N,N,N,ZPWS,N,
d5e6eb8b-0ba5-406c-8e61-2aa4c6d5aca2,广州情报区,Y,ZAO,CH119X,九洲,VOR/DME,N221447,E1133647,117.2,MHz,-2.84,47,M,,Y,N,AE,N,N,N,ZGUH,N,
dfd66811-bfa4-462c-b49f-028aa6a18ae5,上海情报区,N,JDG,CH91Y,胶东,VOR/DME,N362247,E1200406,114.45,MHz,-7.18,13,M,,Y,N,AE,N,N,N,ZSQD,N,
adc6d8a2-b686-49ee-a471-b4be237bbbd0,上海情报区,Y,JDW,CH115Y,胶北,VOR/DME,N361953,E1195840,116.85,MHz,-7.11,49,M,,Y,N,AE,N,N,N,ZSQD,N,
fbf6ba37-104d-432f-85f7-afa56f6a9ff1,武汉情报区,Y,DJZ,CH102Y,荆州,VOR/DME,N301553,E1122650,115.55,MHz,-4.42,45,M,,Y,N,AE,N,N,N,ZHJZ,N,
b934e05f-2bc5-450c-bdab-3e27f2e5e7f5,上海情报区,Y,JDE,CH109Y,上马,VOR/DME,N361719,E1201515,116.25,MHz,-7.29,52,M,,Y,N,AE,N,N,N,ZSQD,N,
acddac03-26cf-4db7-8e68-98bb99a69787,昆明情报区,Y,DCY,CH124X,沧源,VOR/DME,N231401,E0991857,117.7,MHz,-0.89,1833,M,090°径向线顺时针方向至325°径向线之间（除262°、284°径向线）不可用。,Y,N,AE,N,N,N,ZPCW,N,
d764e745-fde9-49da-8448-c33d1a81e98a,兰州情报区,Y,TAS,CH75X,天水,VOR/DME,N343353,E1054957,112.8,MHz,-2.77,1109,M,VOR/DME：357°径向线进离场程序距台9NM以外不可用；VOR：070°径向线航路程序距台40NM以外、158°径向线顺时针方向至258°径向线之间、183°径向线进离场程序距台11NM以外、183°径向线航路程序距台22NM以外、325°径向线顺时针方向至050°径向线之间(171°、357°径向线除外)、357°径向线航路程序距台24NM以外不可用；DME：070°径向线进离场程序距台21NM以外、070°径向线航路程序距台33NM以外、160°径向线顺时针方向至248°径向线之间、183°径向线进离场程序距台11NM以外、183°径向线航路程序距台15NM以外、320°径向线顺时针方向至050°径向线之间(171°、357°径向线除外)、357°径向线航路程序距台17NM以外不可用。,Y,N,AE,N,N,N,ZLTS,N,
dac304bc-3992-4270-9364-72de2d9bd337,兰州情报区,Y,XNN,CH112X,西宁,VOR/DME,N363142,E1020154,116.5,MHz,-1.84,2196,M,DME：069°径向线航路高度6000米距台34NM以外、165°径向线航路高度6900米距台36NM以外、334°径向线航路高度5400米距台38NM以外不可用。,Y,N,AE,N,N,N,ZLXN,N,
6efe6e28-c04f-4cca-af57-30c869df3208,乌鲁木齐情报区,Y,PUN,CH110X,普兰,VOR/DME,N302449,E0810708,116.3,MHz,1.23,4236,M,045°径向线顺时针方向至310°径向线之间不可用（146°径向线复飞程序除外）。,Y,N,AE,N,N,N,ZUPL,Y,
919adbd6-935b-4fbd-9656-4e6732bbeb17,沈阳情报区,Y,DYS,CH81X,松原,VOR/DME,N445437,E1243159,113.4,MHz,-10.36,156,M,,Y,N,AE,N,N,N,ZYSQ,N,
02d01ad1-714f-4e61-93ee-81f752313959,乌鲁木齐情报区,Y,OLP,CH81X,玛旁雍,VOR/DME,N304745,E0812338,113.4,MHz,1.29,4801,M,090°径向线顺时针方向至208°径向线之间不可用。,Y,N,AE,N,N,N,ZUPL,Y,
3052e268-f470-4915-a42e-bdc958544a60,昆明情报区,Y,GYN,CH98X,广元,VOR/DME,N322316,E1054129,115.1,MHz,-2.94,627,M,,Y,N,AE,N,N,N,ZUGU,N,
50576754-5750-432f-a265-23de4db24bba,广州情报区,Y,GYA,CH112X,高要,VOR/DME,N230418,E1122907,116.5,MHz,-3.18,,,,Y,N,AE,N,N,N,ZGGG,Y,
073a9094-bb0d-4053-8e5a-ed5a2d4f4024,乌鲁木齐情报区,Y,TAI,CH90X,阿勒泰,VOR/DME,N474451,E0880507,114.3,MHz,3.85,766,M,,Y,N,AE,N,N,N,ZWAT,N,
fa0c3cef-43e4-48f1-8433-7e926d5f528d,武汉情报区,Y,WTM,CH25X,天门,VOR/DME,N304518,E1130834,108.8,MHz,-4.61,52,M,VOR：270°径向线距台36-44NM不可用。,Y,N,AE,N,N,N,ZHEC,Y,
09f2b1e2-b8ee-4440-a795-63e1eb0fb94d,北京情报区,Y,YCE,CH70X,运城,VOR/DME,N350644,E1105949,112.3,MHz,-4.9,405,M,,Y,N,AE,N,N,N,ZBYC,Y,
7ac0c951-c797-4c35-9cb0-9514c775506f,北京情报区,Y,BYD,CH31X,巴彦淖尔,VOR/DME,N405503,E1074622,109.4,MHz,-4.07,1042,M,,Y,N,AE,N,N,N,ZBYZ,N,
ca0a567e-06ef-4aa5-ade7-67604e59c294,沈阳情报区,Y,YCU,CH70X,伊春,VOR/DME,N474515,E1290117,112.3,MHz,-11.75,257,M,DME：232°径向线距台23NM以外、高度3600m（含）以下不可用。,Y,N,AE,N,N,N,ZYLD,N,
edb3b23b-f4f8-48f6-98ba-9ea04426479e,武汉情报区,Y,LRU,CH111X,临汝,VOR/DME,N340851,E1125025,116.4,MHz,-5.28,214,M,,Y,N,AE,N,N,N,ZHCC,N,
8e4987e8-2059-48ea-9310-da8eb9857118,昆明情报区,Y,GAO,CH121X,南充,VOR/DME,N304840,E1061121,117.4,MHz,-2.9,282,M,,Y,N,AE,N,N,N,ZUNC,N,
a53d9eb0-3828-4985-a381-0ddb5e4ccc2f,北京情报区,Y,DXC,CH112X,忻州,VOR/DME,N383515,E1125557,116.5,MHz,-5.54,776,M,,Y,N,AE,N,N,N,ZBXZ,N,
6e43dcd5-216e-414e-a71b-524ca129ca72,兰州情报区,Y,WUH,CH86X,乌海,VOR/DME,N394741,E1064746,113.9,MHz,-3.39,1108,M,VOR：106°径向线22NM以外不提供使用；DME：106°径向线19NM以外不提供使用。,Y,N,AE,N,N,N,ZBUH,N,
28db77c1-39ab-4452-95ee-cd0239a829e4,乌鲁木齐情报区,Y,DJS,CH95X,石河子,VOR/DME,N441427,E0855513,114.8,MHz,3.56,529,M,,Y,N,AE,N,N,N,ZWHZ,N,
19e467ea-3118-4090-bb86-61c1ea0e7b6a,上海情报区,Y,JHS,CH122X,池州,VOR/DME,N304340,E1174226,117.5,MHz,-5.32,26,M,VOR：327°径向线距台4-6NM之间不可用。,Y,N,AE,N,N,N,ZSJH,N,
8e979bac-84fc-4f61-bebf-294a26e3c13f,乌鲁木齐情报区,Y,SQH,CH92X,狮泉河,VOR/DME,N322733,E0800330,114.5,MHz,1.78,4293,M,,Y,N,AE,N,N,N,ZUAL,N,
9ee01ae7-ccd5-44c2-bfda-d9f72255c0f1,沈阳情报区,Y,HLH,CH104X,乌兰浩特,VOR/DME,N461115,E1220138,115.7,MHz,-10.09,297,M,VOR/DME：055°径向线顺时针方向至160°径向线之间（除136°、146°、149°、153°径向线）不可用；VOR：136°径向进近程序0.3NM以内不可用。,Y,N,AE,N,N,N,ZBUL,N,
